Id,Membership Type,Age,Weight,Height,Gender,Life_Style,BMI,Weight Class,Calories
7417,Monthly,15,19.103640737784325,2.027490541504081,Male,Low Active,4.647276028571931,Underweight,4.647276028571931
7418,Monthly,20,30.747518149077518,1.901766879296685,Male,Active,8.50149898694569,Underweight,8.50149898694569
7419,Annually,50,49.67103811840463,1.3581538109296638,Female,Low Active,26.928075954500965,OverWeight,26.928075954500965
7420,Annually,37,21.25623802298235,2.0714928581016694,Female,Sedentary,4.953583909102643,Underweight,4.953583909102643
7421,Monthly,42,43.82368952098594,1.8112629710788868,Female,Sedentary,13.358137848132568,Underweight,13.358137848132568
7422,Annually,17,5.015005753465511,1.6492105821257028,Female,Sedentary,66.454049,Obesity,66.454049
7423,Annually,60,5.629283742859422,1.6100158843107435,Male,Active,2.171664930798033,Underweight,2.171664930798033
7424,Monthly,44,48.197903958437664,1.4374431446011193,Male,Low Active,23.326350658940576,Normal,48.984699
7425,Annually,46,20.853187961308585,1.8786005600398,Male,Active,5.908858130328391,Underweight,5.908858130328391
7426,Annually,35,30.663740667273593,1.752416877778718,Male,Active,66.447887,Obesity,66.447887
7427,Monthly,23,67.22564088762786,1.7519834916715007,Female,Low Active,48.926958,Obesity,48.926958
7428,Annually,27,26.076127538273578,1.9680356265759038,Male,Low Active,6.732512748444262,Underweight,6.732512748444262
7429,Annually,29,76.15968705422785,1.3272196882935274,Male,Low Active,43.23540383926584,Obesity,54.44294
7430,Annually,41,43.25819338308894,2.083946604586451,Female,Low Active,9.960822553636039,Underweight,46.921979
7431,Annually,43,99.52119990491296,1.9610191322978605,Female,Active,66.479502,Obesity,53.783649
7432,Monthly,34,20.61368176711975,1.9548707061331825,Male,Low Active,5.394106163116794,Underweight,5.394106163116794
7433,Annually,47,25.735716760428843,1.848956699435576,Female,Active,7.528055063690236,Underweight,7.528055063690236
7434,Annually,30,54.72922698322835,1.3788401063789928,Female,Low Active,28.786674659016207,OverWeight,28.786674659016207
7435,Monthly,54,42.51504557840518,1.4610949024751683,Female,Active,19.9152516182988,Normal,19.9152516182988
7436,Monthly,26,70.54928435686786,1.4010050611162466,Female,Sedentary,59.93398,Obesity,59.93398
7437,Monthly,34,94.09078866436874,1.9559549666621638,Female,Active,24.594013426285276,Normal,24.594013426285276
7438,Monthly,21,96.8468512219648,1.5459824685116506,Male,Low Active,40.520647419168284,Obesity,40.520647419168284
7439,Monthly,35,61.313124490038774,1.3095654432046975,Female,Sedentary,35.75189246287503,Obesity,35.75189246287503
7440,Monthly,11,23.515335419004646,1.7567830895279228,Male,Sedentary,7.619296832296523,Underweight,7.619296832296523
7441,Annually,53,97.63007721113962,1.491427342680634,Male,Low Active,43.89139973324852,Obesity,43.89139973324852
7442,Annually,23,93.3437274030648,1.315173861449083,Male,Low Active,53.96582260642931,Obesity,53.96582260642931
7443,Monthly,50,35.640657926972395,1.9364983415253973,Male,Active,9.504109991169045,Underweight,9.504109991169045
7444,Monthly,30,39.24003180226806,2.093539434034515,Male,Sedentary,8.952968557756012,Underweight,8.952968557756012
7445,Monthly,24,91.05941801106523,1.3206557464348798,Male,Sedentary,52.209029399034556,Obesity,69.289007
7446,Annually,27,63.105768324836134,1.40499218990049,Male,Sedentary,63.416878,Obesity,48.395777
7447,Monthly,24,33.06973478688762,1.3227425948539375,Male,Active,18.900793366183432,Normal,18.900793366183432
7448,Monthly,17,38.80712474439469,1.567961799373074,Female,Sedentary,15.784851893532016,Underweight,15.784851893532016
7449,Monthly,46,47.78673054433752,1.9945858610181635,Male,Active,12.011627231403498,Underweight,12.011627231403498
7450,Monthly,35,62.37004236140392,1.3629153182845544,Male,Low Active,33.57672189073224,Obesity,33.57672189073224
7451,Annually,13,34.53838012929346,1.6851098109891072,Male,Sedentary,12.163135664044479,Underweight,12.163135664044479
7452,Annually,37,13.520839437318834,1.8703044191981826,Female,Sedentary,3.865263052897186,Underweight,3.865263052897186
7453,Monthly,40,28.12805273666745,1.408263603477795,Male,Low Active,14.183119348837028,Underweight,63.090959
7454,Annually,41,12.008188348814873,1.8960090545734343,Female,Low Active,3.340386171802395,Underweight,3.340386171802395
7455,Monthly,56,38.444327783572064,2.0425955005369114,Female,Active,9.214409939760245,Underweight,9.214409939760245
7456,Annually,47,58.82600648764205,1.4345257016882667,Male,Sedentary,28.585954566329107,OverWeight,28.585954566329107
7457,Monthly,41,6.247605132384804,1.9426451803249358,Male,Low Active,1.6554901576632728,Underweight,1.6554901576632728
7458,Monthly,29,77.00173809403296,1.892734111579543,Female,Low Active,21.49420119795676,Normal,21.49420119795676
7459,Annually,25,15.364210849193112,1.5509175972158895,Male,Active,6.387527916633182,Underweight,65.253468
7460,Annually,41,15.136035784059969,1.812002665237774,Female,Low Active,4.60993159946685,Underweight,63.857513
7461,Annually,46,36.235367822594434,1.330189928135364,Female,Low Active,20.478840518177005,Normal,20.478840518177005
7462,Monthly,50,18.947221086727275,1.8927302742427687,Male,Low Active,5.288932998244569,Underweight,5.288932998244569
7463,Monthly,22,37.9613604067416,1.3497555031865234,Female,Low Active,20.836825466229342,Normal,20.836825466229342
7464,Monthly,36,52.63415528732591,1.7522609581589406,Male,Active,17.142339351766154,Underweight,17.142339351766154
7465,Annually,50,14.483736707062514,1.521875520861108,Female,Sedentary,6.253488540236088,Underweight,6.253488540236088
7466,Monthly,42,19.568972601997856,1.3076204686968944,Male,Active,63.054944,Obesity,63.054944
7467,Annually,39,80.2686514486263,1.8525421813886007,Male,Active,23.388897781490467,Normal,23.388897781490467
7468,Monthly,51,45.79771615156326,2.090994978944694,Male,Low Active,10.474609499642783,Underweight,10.474609499642783
7469,Monthly,56,52.23693276119057,1.3127747420654865,Female,Active,30.31078916358336,Obesity,30.31078916358336
7470,Monthly,21,15.941225427813492,1.6957045567842643,Male,Sedentary,5.543975837509497,Underweight,5.543975837509497
7471,Monthly,51,89.26377472660904,2.000040902262909,Female,Active,22.315030937056815,Normal,22.315030937056815
7472,Annually,28,7.728974958997915,1.6884654786837738,Male,Sedentary,52.464753,Obesity,52.464753
7473,Annually,18,55.16994459060041,1.633053824526273,Male,Active,58.156264,Obesity,67.144323
7474,Monthly,33,34.47544166729239,2.038157548345988,Male,Sedentary,8.299163781118418,Underweight,45.322145
7475,Annually,10,45.47484123125629,2.0923009279790157,Male,Low Active,10.387783656449983,Underweight,10.387783656449983
7476,Monthly,47,23.767456813008888,1.7337167284369306,Male,Sedentary,7.9072675553714875,Underweight,7.9072675553714875
7477,Annually,29,48.4378312806187,1.5641292571868362,Female,Low Active,19.79882472262047,Normal,19.79882472262047
7478,Monthly,36,13.073020436475522,1.4502112945821943,Male,Active,6.216033891811834,Underweight,6.216033891811834
7479,Monthly,20,84.77163041743023,1.727812413228562,Female,Active,28.3960123529359,OverWeight,28.3960123529359
7480,Annually,22,74.29963275329096,1.5265287926779907,Female,Low Active,31.88428385102924,Obesity,31.88428385102924
7481,Monthly,23,5.626969173998706,1.9595490821407737,Male,Active,1.4654204368712591,Underweight,1.4654204368712591
7482,Annually,42,16.13723613299382,1.7886918253018003,Male,Active,5.0438029303937775,Underweight,5.0438029303937775
7483,Monthly,46,58.000619955637,2.0049610170254706,Female,Sedentary,14.428486245635487,Underweight,14.428486245635487
7484,Monthly,19,27.826820703517313,1.9304988236078802,Female,Sedentary,7.466627871581732,Underweight,7.466627871581732
7485,Monthly,43,13.227655137526169,1.3272532876683572,Female,Low Active,7.508881388438933,Underweight,45.649923
7486,Annually,55,38.43588951491052,1.4332416908219499,Female,Active,59.100019,Obesity,59.100019
7487,Monthly,58,99.83740304654646,1.6187760890273737,Female,Low Active,38.099538412867595,Obesity,38.099538412867595
7488,Annually,58,66.56443980167064,1.9958150180432783,Male,Active,66.045691,Obesity,66.045691
7489,Annually,56,66.21067836558582,1.7090724596566222,Female,Low Active,22.667680656564638,Normal,49.978792
7490,Monthly,34,97.60792827351658,2.0621436803220377,Female,Sedentary,41.688422,Obesity,41.688422
7491,Monthly,58,28.02402200954317,1.6984644952957524,Female,Low Active,9.714434397276946,Underweight,45.753828
7492,Monthly,27,18.630615729449104,1.4502360416503957,Male,Sedentary,8.85828849146331,Underweight,8.85828849146331
7493,Annually,11,12.281002479579344,1.433830859979478,Female,Sedentary,63.014552,Obesity,63.014552
7494,Annually,41,41.88805411980954,2.0605036532550476,Male,Active,9.866052184846936,Underweight,9.866052184846936
7495,Monthly,59,37.954891497258856,1.4617240117584767,Male,Active,17.763845688235765,Underweight,17.763845688235765
7496,Monthly,35,64.89591963350799,1.48221496394382,Male,Active,29.538946638217297,OverWeight,29.538946638217297
7497,Annually,33,79.62114076764492,2.011774536741046,Male,Active,68.157751,Obesity,68.157751
7498,Monthly,38,62.40658870756102,1.3863415432878403,Female,Sedentary,32.47057419386879,Obesity,32.47057419386879
7499,Annually,19,71.78975793624993,1.8426335697034744,Female,Sedentary,21.14387248251908,Normal,21.14387248251908
7500,Monthly,52,45.050895850619455,1.4094624341098425,Female,Sedentary,22.677565027029026,Normal,22.677565027029026
7501,Monthly,55,17.158303292683946,1.7871973581330656,Male,Active,5.3719172318720005,Underweight,5.3719172318720005
7502,Monthly,10,8.388405427040684,1.347497030333709,Male,Sedentary,4.619806430774385,Underweight,4.619806430774385
7503,Monthly,18,66.42226670691471,2.0127667404728533,Female,Low Active,16.39558047832873,Underweight,16.39558047832873
7504,Monthly,36,13.920277917728663,1.5005614436669443,Female,Low Active,6.182161405727182,Underweight,6.182161405727182
7505,Annually,59,9.529317699281115,1.690066861293706,Male,Active,3.3362150237110453,Underweight,3.3362150237110453
7506,Annually,53,75.64300720379059,2.0719539350785485,Female,Low Active,17.620109159660228,Underweight,17.620109159660228
7507,Monthly,14,31.110689926073263,2.0329342034586637,Male,Low Active,7.527712026713184,Underweight,7.527712026713184
7508,Annually,12,17.508285092905513,1.9916408815109912,Male,Sedentary,4.413890401091027,Underweight,4.413890401091027
7509,Monthly,52,80.36664946990466,1.614641077141632,Male,Low Active,30.826475198096606,Obesity,30.826475198096606
7510,Monthly,14,51.112578067181694,1.5115737217132317,Male,Active,22.370161550011165,Normal,22.370161550011165
7511,Annually,28,14.714162805144253,1.9904561931228522,Female,Active,3.7139008846208617,Underweight,3.7139008846208617
7512,Monthly,19,96.62976841963035,1.540421550453409,Female,Active,40.72225013300256,Obesity,40.72225013300256
7513,Annually,12,70.16375379279239,2.0673568110151317,Female,Sedentary,16.4165516535271,Underweight,16.4165516535271
7514,Annually,17,99.94476090719857,1.5473928914618986,Female,Active,41.74061451167677,Obesity,41.74061451167677
7515,Monthly,42,49.82357748209998,1.6700682506007865,Male,Active,17.86349646445097,Underweight,17.86349646445097
7516,Annually,57,93.25175229541223,1.8751593663141963,Female,Sedentary,26.520434455400846,OverWeight,26.520434455400846
7517,Annually,35,17.3874483011281,1.369431367083491,Female,Low Active,47.575796,Obesity,47.575796
7518,Monthly,16,31.569144373769902,1.4012325446555216,Female,Active,51.271831,Obesity,51.271831
7519,Monthly,56,55.17547991729033,1.5411412609828425,Male,Active,23.230642605752788,Normal,23.230642605752788
7520,Annually,28,84.42883257968718,1.469369227481308,Male,Active,39.10469505849943,Obesity,64.538098
7521,Monthly,51,95.28846583734801,2.044565842713526,Female,Low Active,48.545111,Obesity,48.545111
7522,Monthly,51,68.49371072818099,1.3361402103812063,Female,Low Active,38.366009252186316,Obesity,58.633723
7523,Monthly,34,70.0968670906544,1.3510637665853455,Female,Low Active,38.4013872875586,Obesity,44.546638
7524,Monthly,24,95.28710165749631,1.7282949380291608,Male,Sedentary,31.90056693160478,Obesity,31.90056693160478
7525,Annually,28,35.094023605357336,1.5980619111293426,Female,Low Active,13.741874024310837,Underweight,13.741874024310837
7526,Monthly,19,76.44442487109225,1.9002911975810828,Female,Active,21.169251585477742,Normal,21.169251585477742
7527,Annually,29,58.789453862152094,1.5297600100367634,Male,Low Active,25.121919424716655,OverWeight,25.121919424716655
7528,Annually,26,98.58646266324253,1.359964397194502,Male,Active,53.30429528760819,Obesity,53.30429528760819
7529,Annually,60,18.158397430078235,2.060421204932439,Male,Sedentary,4.277258476171274,Underweight,4.277258476171274
7530,Monthly,55,4.218004159509542,1.91360030174947,Male,Low Active,1.151872850402069,Underweight,1.151872850402069
7531,Annually,49,48.46923274419556,1.5661260133194876,Female,Active,19.76117383221661,Normal,19.76117383221661
7532,Annually,11,70.15870911700581,1.4566277958429759,Female,Low Active,33.0662087800551,Obesity,33.0662087800551
7533,Monthly,16,12.152433291184906,1.9347647409480335,Male,Active,3.2464365356958984,Underweight,3.2464365356958984
7534,Annually,23,8.369790843386168,1.7750489433718966,Male,Active,2.656402869195741,Underweight,42.059832
7535,Monthly,30,85.17275270981837,1.4600892354208077,Male,Sedentary,39.95230912048191,Obesity,39.95230912048191
7536,Monthly,45,83.27503408658718,1.5239294662418097,Female,Sedentary,35.85791934943547,Obesity,35.85791934943547
7537,Monthly,38,78.48987752548639,1.7738014951525178,Male,Sedentary,24.946155097547415,Normal,24.946155097547415
7538,Monthly,14,80.22748505104535,1.6132011307057974,Male,Low Active,30.82805625398467,Obesity,30.82805625398467
7539,Annually,42,10.604354661499718,1.815458533467299,Male,Sedentary,3.217448297546347,Underweight,3.217448297546347
7540,Monthly,27,11.321359542866963,1.3128650446138284,Female,Low Active,6.568382152387508,Underweight,6.568382152387508
7541,Monthly,56,89.32720752279855,1.3271087727573228,Male,Sedentary,50.719004124314516,Obesity,50.719004124314516
7542,Annually,52,72.14601924075536,1.4768510619479018,Female,Active,33.077979524591385,Obesity,33.077979524591385
7543,Monthly,21,55.94194793947257,1.383316313568096,Male,Active,29.234427098265666,OverWeight,29.234427098265666
7544,Monthly,21,73.55350093983526,1.4305915881151379,Male,Sedentary,69.524753,Obesity,49.162392
7545,Monthly,37,55.09489878384322,1.5067980134876866,Male,Sedentary,24.26617423652275,Normal,24.26617423652275
7546,Monthly,33,30.61589077644934,1.5421938327550895,Female,Low Active,49.602035,Obesity,49.602035
7547,Annually,43,79.59292845456035,1.6179929138231781,Female,Sedentary,30.403337005943364,Obesity,30.403337005943364
7548,Monthly,34,72.44395492688427,1.5657145766739053,Female,Low Active,29.55132525792946,OverWeight,29.55132525792946
7549,Annually,38,19.433877187634845,1.800647359312554,Female,Sedentary,5.993798199966986,Underweight,5.993798199966986
7550,Annually,41,66.40213283260863,1.3308070583195375,Male,Low Active,37.493142103395364,Obesity,37.493142103395364
7551,Monthly,53,87.72487263187796,2.0828415748424867,Female,Low Active,20.221355790185335,Normal,20.221355790185335
7552,Annually,37,11.537659699750787,1.6414329891158292,Male,Low Active,4.28224400826979,Underweight,4.28224400826979
7553,Monthly,31,87.11920496061329,1.8775473220833163,Female,Low Active,24.713378444577568,Normal,24.713378444577568
7554,Annually,54,66.32615804686702,1.3528040059196715,Female,Sedentary,36.242244024002076,Obesity,36.242244024002076
7555,Annually,33,11.273923603250996,1.8964175092902074,Female,Sedentary,3.134780775107643,Underweight,3.134780775107643
7556,Annually,13,81.22349102368824,1.9444157130725888,Female,Sedentary,21.483419443715214,Normal,56.643566
7557,Annually,56,86.46707702772528,1.8460465177420153,Male,Low Active,25.37263063833432,OverWeight,25.37263063833432
7558,Annually,22,14.161974150197837,1.4948320708485507,Female,Active,6.337806617781757,Underweight,6.337806617781757
7559,Annually,18,76.69656906248048,1.9000211810150205,Male,Active,21.24511331836698,Normal,21.24511331836698
7560,Annually,58,3.424272120170486,1.5096766237842214,Female,Sedentary,1.5024513184779613,Underweight,1.5024513184779613
7561,Annually,51,66.82672403107946,1.8419702153387676,Female,Active,19.69631426240142,Normal,19.69631426240142
7562,Annually,55,57.60638804110323,1.4411615949881342,Male,Low Active,27.736093011964048,OverWeight,27.736093011964048
7563,Monthly,30,39.375143802608356,2.0382515141181754,Female,Sedentary,9.477779609663228,Underweight,9.477779609663228
7564,Annually,44,66.47014868178479,2.082365750970868,Female,Sedentary,15.32895769770363,Underweight,15.32895769770363
7565,Monthly,17,67.25744504211876,1.4010521475753543,Female,Sedentary,34.26350325442894,Obesity,34.26350325442894
7566,Monthly,19,55.010643380285835,1.928006141283038,Male,Low Active,14.79891577327073,Underweight,14.79891577327073
7567,Annually,38,46.04562466775239,1.8058023728034396,Male,Active,14.120430267204195,Underweight,14.120430267204195
7568,Monthly,15,93.26151814576812,1.6291897357484495,Female,Active,35.13655272215238,Obesity,35.13655272215238
7569,Annually,41,84.25703931641029,1.407036930822873,Male,Low Active,69.087003,Obesity,69.087003
7570,Annually,44,23.452822085214518,1.4151308246258625,Male,Low Active,11.711214273464433,Underweight,11.711214273464433
7571,Annually,11,87.68400608761736,2.0244409711422655,Male,Sedentary,21.39489440588262,Normal,21.39489440588262
7572,Monthly,17,69.30160327896058,1.8294266304533853,Male,Sedentary,20.706814295784543,Normal,20.706814295784543
7573,Monthly,52,47.864578624823245,1.877717729561773,Female,Low Active,13.575430981152712,Underweight,13.575430981152712
7574,Annually,41,85.38007427149466,1.6282709197731269,Female,Active,32.20350889404391,Obesity,32.20350889404391
7575,Monthly,25,96.44811530273485,1.402864622991469,Male,Sedentary,49.0074627609671,Obesity,49.0074627609671
7576,Annually,28,54.22455145846099,1.5099979447416254,Female,Active,23.781719691525712,Normal,52.10801
7577,Monthly,39,85.34364427599452,1.447113186306828,Female,Sedentary,40.75361909833262,Obesity,48.788329
7578,Annually,55,3.714254959573427,1.661224808305779,Male,Sedentary,1.3459065159212404,Underweight,1.3459065159212404
7579,Annually,21,49.29630915603027,1.5227081812251606,Male,Active,21.26087050768411,Normal,21.26087050768411
7580,Monthly,30,19.177434873092157,1.368687363739501,Female,Low Active,67.312914,Obesity,67.312914
7581,Monthly,19,90.78810693866512,1.376113049611763,Female,Sedentary,47.9425063016771,Obesity,64.312603
7582,Annually,46,87.47675368110042,2.0742634758285967,Male,Low Active,20.331284483491217,Normal,20.331284483491217
7583,Annually,21,54.556190727463,1.33660847793521,Male,Sedentary,30.53765019896964,Obesity,30.53765019896964
7584,Monthly,32,6.974386363732251,1.367504550150346,Female,Sedentary,3.729481373366661,Underweight,3.729481373366661
7585,Monthly,40,97.64127785067849,1.7642683371568166,Male,Active,31.36925282049821,Obesity,31.36925282049821
7586,Monthly,26,91.84115465758403,1.6522939974660442,Female,Active,33.64051880724596,Obesity,33.64051880724596
7587,Annually,59,75.22503047494848,1.5025903564012966,Female,Active,33.318172926328955,Obesity,33.318172926328955
7588,Monthly,43,88.95781899225236,2.0139560404786856,Male,Active,21.932298754552725,Normal,58.011835
7589,Monthly,12,28.97648558463321,1.6826911414754475,Female,Low Active,10.233799265666184,Underweight,10.233799265666184
7590,Annually,23,62.725574483698225,1.7405055153448665,Female,Active,20.7058870169812,Normal,20.7058870169812
7591,Monthly,44,5.390246421459125,1.4254455200887626,Male,Active,66.380722,Obesity,66.380722
7592,Annually,30,5.553115406527104,2.0865421440021548,Female,Sedentary,1.275505621968532,Underweight,1.275505621968532
7593,Monthly,38,19.435164035058023,2.0371528258952374,Female,Active,4.683181495166281,Underweight,46.971409
7594,Annually,40,87.88444678041738,1.8001787512092293,Female,Active,27.119442726680685,OverWeight,27.119442726680685
7595,Annually,34,41.61247191320804,1.7522035887254956,Female,Active,13.553591251130424,Underweight,13.553591251130424
7596,Annually,56,77.52705842310156,1.8873349547801226,Female,Low Active,54.658339,Obesity,54.658339
7597,Annually,17,85.99504554224036,1.9446448992399437,Male,Low Active,22.740123197986097,Normal,22.740123197986097
7598,Monthly,21,16.626691924790677,1.5314442954529344,Female,Sedentary,7.0893014039428826,Underweight,7.0893014039428826
7599,Annually,14,99.90854009800688,1.5908122512649066,Male,Sedentary,44.301684,Obesity,44.301684
7600,Annually,21,81.60257082617507,1.700084370617379,Male,Low Active,28.233381174628782,OverWeight,64.25813
7601,Monthly,12,75.2831724359238,1.3792908299065094,Male,Low Active,39.57183725356842,Obesity,41.240267
7602,Annually,51,58.74243244872946,1.590429860826309,Male,Low Active,65.179089,Obesity,59.321176
7603,Monthly,49,50.130412179070156,1.8368901713845713,Male,Active,14.857129015568031,Underweight,14.857129015568031
7604,Annually,14,9.541971065631522,1.9272956912293098,Male,Sedentary,2.568865666665229,Underweight,2.568865666665229
7605,Annually,32,65.68759527928626,1.3240597023879794,Female,Active,59.949934,Obesity,59.949934
7606,Annually,30,89.24564807399643,2.082918690883726,Female,Active,20.570384681914764,Normal,20.570384681914764
7607,Monthly,29,26.046725391324753,2.0372639714022354,Female,Low Active,6.275647213031609,Underweight,6.275647213031609
7608,Annually,59,92.2993993866477,1.812403154523369,Female,Low Active,28.098895952933155,OverWeight,44.730961
7609,Annually,50,46.37646145513084,1.9886866663874638,Male,Sedentary,11.72640487411074,Underweight,47.354955
7610,Monthly,56,87.97844980385526,1.3769071259954941,Female,Active,46.40523862241546,Obesity,52.628421
7611,Monthly,36,27.267311276140372,1.9449460492720068,Female,Low Active,7.208206139097135,Underweight,7.208206139097135
7612,Monthly,54,30.981458793172514,1.891838729357341,Male,Low Active,8.656326704144124,Underweight,8.656326704144124
7613,Annually,19,23.6388272466636,1.303352055157561,Male,Active,65.058712,Obesity,65.058712
7614,Monthly,45,31.405315933047007,2.06228233741692,Male,Sedentary,7.384259020843485,Underweight,7.384259020843485
7615,Monthly,54,88.05163838491731,1.9952209875917617,Male,Sedentary,22.11848783322327,Normal,22.11848783322327
7616,Monthly,39,89.386043845158,1.4715497959052244,Male,Sedentary,41.278108717502455,Obesity,55.851809
7617,Monthly,48,35.877885214861294,1.6900186568205449,Male,Low Active,12.56156754923425,Underweight,12.56156754923425
7618,Annually,14,27.11209151558503,1.945439513550407,Male,Low Active,7.1635377973918,Underweight,7.1635377973918
7619,Annually,32,64.61074720382597,1.3252177560123304,Female,Sedentary,36.790040948328965,Obesity,36.790040948328965
7620,Monthly,30,81.62980992603869,1.4850489559021984,Female,Sedentary,37.01410423992668,Obesity,37.01410423992668
7621,Annually,30,78.72361344256299,1.6933501989766129,Male,Sedentary,47.656213,Obesity,47.656213
7622,Monthly,17,32.07401222703747,1.4833980754997498,Male,Low Active,14.575983497915281,Underweight,14.575983497915281
7623,Monthly,12,72.72266241297632,2.0362923317605426,Female,Active,17.5383817378226,Underweight,17.5383817378226
7624,Annually,51,17.832043056713616,1.7698978729026695,Male,Low Active,5.6925216298816705,Underweight,5.6925216298816705
7625,Monthly,60,8.675996274965305,2.0040574083124065,Female,Sedentary,2.160225262095536,Underweight,2.160225262095536
7626,Annually,12,44.27256140091204,2.026589310984215,Male,Low Active,10.779612604877844,Underweight,10.779612604877844
7627,Monthly,11,10.287821628422332,1.7100243984791528,Male,Active,3.5181861287339924,Underweight,40.370799
7628,Annually,58,82.78806375155193,1.8090439976361772,Male,Low Active,25.297025967384496,OverWeight,25.297025967384496
7629,Annually,11,65.40741930665153,1.4477172920161536,Male,Sedentary,31.20753674307308,Obesity,31.20753674307308
7630,Annually,51,54.4229699903527,1.8894916706865184,Male,Active,15.24376605252479,Underweight,15.24376605252479
7631,Annually,23,80.03946974099578,1.8172235843943283,Male,Sedentary,45.343179,Obesity,45.343179
7632,Annually,27,93.95813973743005,1.5423018327069584,Male,Active,39.49986945874042,Obesity,39.49986945874042
7633,Monthly,12,98.6536727524663,2.0099970360428463,Male,Active,24.418693523332696,Normal,24.418693523332696
7634,Monthly,14,17.45453720791144,1.9152934498501473,Female,Sedentary,4.758145207144848,Underweight,4.758145207144848
7635,Monthly,59,4.722951958905535,2.059893095390421,Female,Active,1.1130743228441493,Underweight,1.1130743228441493
7636,Annually,51,42.6965055542395,1.6214174088435354,Male,Sedentary,16.24062239604946,Underweight,16.24062239604946
7637,Monthly,11,49.51413301333744,1.6334781088952823,Female,Low Active,47.929988,Obesity,68.963629
7638,Monthly,22,92.19627346858864,1.4366063201670276,Female,Active,65.87756,Obesity,65.87756
7639,Annually,41,29.31116955157051,1.511492971295893,Female,Sedentary,12.829829464341383,Underweight,46.263081
7640,Monthly,42,11.010084489670788,1.4211740774150379,Male,Active,62.307588,Obesity,62.307588
7641,Annually,33,47.79811187846204,1.368908106510226,Male,Sedentary,43.010849,Obesity,43.010849
7642,Annually,38,89.37919512390415,1.5353600089297161,Female,Sedentary,37.915430418020485,Obesity,37.915430418020485
7643,Monthly,26,77.09021239249118,1.3525716441036433,Female,Low Active,69.996543,Obesity,69.996543
7644,Monthly,53,31.841769605290832,1.6782319437068662,Male,Sedentary,11.305589935178988,Underweight,11.305589935178988
7645,Annually,27,73.88570953359805,1.4777137862571963,Female,Low Active,33.836060913013874,Obesity,33.836060913013874
7646,Annually,53,73.09483980917906,1.8859490422719385,Male,Active,20.550709042127018,Normal,20.550709042127018
7647,Monthly,59,5.288384327871871,1.9670640801514543,Female,Low Active,1.366740278888488,Underweight,1.366740278888488
7648,Monthly,23,78.67384071716383,1.6091598276310233,Female,Sedentary,66.961666,Obesity,66.961666
7649,Annually,31,14.178831754087483,1.5773296939492987,Male,Low Active,5.698958452693142,Underweight,5.698958452693142
7650,Annually,38,81.80928919631071,1.6153400802394735,Male,Sedentary,31.352680819473004,Obesity,31.352680819473004
7651,Monthly,27,49.75959584725949,2.0394346619569377,Female,Active,11.96347239533433,Underweight,11.96347239533433
7652,Monthly,38,92.04303399799427,1.6769011003569239,Male,Low Active,32.73226257564789,Obesity,32.73226257564789
7653,Annually,34,52.09273253997844,1.695793091698538,Male,Active,18.114711246862953,Underweight,18.114711246862953
7654,Monthly,36,87.5833618649508,1.8204098004625466,Female,Low Active,26.429155220145397,OverWeight,26.429155220145397
7655,Monthly,31,47.73799112885074,2.019845529467001,Male,Sedentary,11.701130543164886,Underweight,11.701130543164886
7656,Annually,57,18.4862935185052,1.461357515200003,Male,Sedentary,8.65639149542201,Underweight,8.65639149542201
7657,Monthly,42,18.704055619276506,1.5464733415079572,Male,Low Active,7.820795129060906,Underweight,7.820795129060906
7658,Annually,60,6.999624675263743,1.7665452282394551,Male,Active,2.242979123756757,Underweight,2.242979123756757
7659,Monthly,36,11.304130835949247,1.550023382972334,Male,Low Active,4.70501135492639,Underweight,4.70501135492639
7660,Monthly,23,54.46525213596287,1.5323667340976128,Female,Low Active,23.194984555810926,Normal,49.477847
7661,Monthly,21,79.56249568428896,1.8685872905615089,Female,Sedentary,22.78670952739409,Normal,61.830005
7662,Monthly,35,7.574077950823336,1.6299802371041212,Female,Sedentary,2.85078912176457,Underweight,2.85078912176457
7663,Annually,13,46.44134350968865,1.4273780630692565,Female,Low Active,22.794325159231608,Normal,48.533004
7664,Monthly,11,16.012940516061523,1.8730102087973375,Male,Active,4.564474670184243,Underweight,4.564474670184243
7665,Monthly,19,88.629904318575,1.8420290595499687,Female,Low Active,26.12085124357547,OverWeight,26.12085124357547
7666,Monthly,32,30.032304217396362,1.7429191187177593,Male,Low Active,9.886309147364269,Underweight,9.886309147364269
7667,Annually,41,98.28231240765274,1.757469452875693,Female,Low Active,47.746443,Obesity,47.746443
7668,Annually,57,88.75067069472195,1.3638894434909739,Male,Active,47.710427481999425,Obesity,47.710427481999425
7669,Monthly,44,65.45950151316077,1.4803466983775826,Male,Low Active,29.870728528431744,OverWeight,29.870728528431744
7670,Annually,32,38.67646496673284,1.608050952881699,Female,Low Active,14.957091869634285,Underweight,63.344439
7671,Monthly,54,50.839174091222006,1.4691016139638657,Female,Active,23.555634928407148,Normal,55.166733
7672,Annually,52,52.86217882852471,1.6929823292564818,Male,Low Active,18.44336704427388,Underweight,18.44336704427388
7673,Monthly,45,33.58027255184673,1.775922229267776,Female,Active,10.647222505549722,Underweight,45.517394
7674,Monthly,55,50.29170635757114,1.4105165804589925,Male,Sedentary,25.277841126054316,OverWeight,25.277841126054316
7675,Monthly,10,77.79584047822097,1.5077505567710692,Female,Active,63.769435,Obesity,63.769435
7676,Annually,23,74.61427454551199,1.5154175901936358,Male,Active,32.4905656842625,Obesity,32.4905656842625
