,Area_name,Area(Sq.Mt.),Soil,Distance_from_city,Budget,Passenger_traffic,Revenue,Time_to_build
7155,"7609 Cameron Prairie Apt. 331
Port Kevinborough, WY 64410",30555,Loam,29.40956151,39721500,100453314,1529569596,16.77
7156,"805 Destiny Estate
Lopezville, MO 22395",30982,Silt,89.09486008,40276600,155004945,1619242008,17.01
7157,"Unit 6406 Box 2058
DPO AP 26948",30671,Sand,51.91854327,39872300,133994040,1723661270,16.84
7158,"32244 Jordan Centers Apt. 421
West Joshuaville, WV 55377",30869,Sand,9.276413335,40129700,119548153,1295157321,16.95
7159,"Unit 1684 Box 5702
DPO AE 01227",30768,Sand,13.39794027,39998400,89700680,1060806583,16.89
7160,"4880 Oconnor Spurs
Bryanfurt, AL 67327",30657,Loam,97.86434516,39854100,147542829,1521466736,16.83
7161,"788 Teresa Point
Port Michaelfurt, UT 05001",30795,Silt,60.09275073,40033500,117990361,1133434427,16.91
7162,"Unit 0021 Box 1936
DPO AA 45469",30616,Clay,76.22514384,39800800,148894348,909081900.2,16.81
7163,"USNS Torres
FPO AE 67229",31121,Silt,31.30913324,40457300,93995299,1760243394,17.09
7164,"13634 Adams Overpass
Kellymouth, SC 53341",30909,Loam,36.04302761,40181700,149390193,1463198950,16.97
7165,"549 Young Track
East Davidview, NJ 53412",30827,Sand,24.29629795,40075100,154546141,1190277045,16.92
7166,"66256 Johnson Lodge Apt. 396
Smithchester, OK 63253",30892,Silt,64.73379019,40159600,106783627,895183588.8,16.96
7167,"377 Rachel Mills
Nicholasbury, DE 74396",31072,Loam,57.52108293,40393600,151608283,1649987321,17.06
7168,"9087 Martin Mall
Michaelport, GA 48057",30927,Sand,7.571184535,40205100,140798823,889760190.8,16.98
7169,"946 Gomez Groves
West Thomas, MA 78172",30632,Sand,61.22748646,39821600,149732364,1209145681,16.82
7170,"118 Marissa Cliff
Cruzshire, NJ 54721",31064,Clay,91.6156198,40383200,97881371,976364638.8,17.05
7171,"15191 Tanner Ridges
North Tiffanyborough, CA 76667",30948,Clay,91.40377347,40232400,151777841,1104940578,16.99
7172,"20288 Joshua Square Apt. 924
Staceyshire, TN 62409",31144,Silt,48.91976986,40487200,113991644,1193624127,17.1
7173,"739 Tina Fall Suite 978
Youngville, CA 24574",30853,Sand,69.07608999,40108900,97660753,1510769883,16.94
7174,"16344 Leach Island
North Randallmouth, LA 69379",30977,Loam,88.67126344,40270100,112912799,1046285905,17.01
7175,"913 Poole Crest Suite 660
West Evelynmouth, KS 05211",30993,Clay,53.53544599,40290900,84576450,1496825174,17.02
7176,"49424 Obrien Isle Apt. 358
Gwendolynview, DE 38710",31154,Clay,52.22897141,40500200,101598209,1314540438,17.1
7177,"2090 Fischer Circle Suite 298
Sophiaburgh, MS 19911",30902,Silt,16.63929812,40172600,134234742,994014701.2,16.97
7178,"330 Howell Greens Apt. 365
East Spencershire, MD 45675",30660,Clay,89.52421329,39858000,133089449,874735793.6,16.83
7179,"340 Jennifer Via
West Amy, NM 83973",30704,Silt,85.62715542,39915200,144254424,1511326147,16.86
7180,"USCGC Lara
FPO AP 11200",30718,Loam,81.04405203,39933400,107822995,1549890753,16.86
7181,"234 Connor Summit Suite 811
Alexanderton, MS 64198",30893,Sand,68.84377923,40160900,114896683,1798116603,16.96
7182,"54180 Steven Villages Apt. 617
South Rebecca, NJ 64300",30567,Silt,25.45818949,39737100,127930472,1495046749,16.78
7183,"USNS Burnett
FPO AE 03642",30514,Loam,73.39670722,39668200,156893662,1221369101,16.75
7184,"7582 Stephen Viaduct
South Mark, NY 26280",30668,Silt,85.34266156,39868400,139772906,959686318.2,16.84
7185,"873 Shepherd Plain Suite 514
Chapmanfort, TX 94529",31100,Loam,32.1335381,40430000,135526687,1641285883,17.07
7186,"04744 Stanley Road
West Raymond, IA 54759",31036,Loam,6.988906614,40346800,129323575,1059535322,17.04
7187,"520 Thomas Loop Suite 711
Bradyton, WI 84970",31077,Loam,91.07245213,40400100,90262680,934983171.6,17.06
7188,"6392 Paul Glen Apt. 300
South Lisaland, SD 24624",30827,Silt,52.87259885,40075100,95275151,857030932,16.92
7189,"118 Justin Terrace Suite 870
North Jasonmouth, WY 04883",30390,Silt,82.83576105,39507000,151285369,1436497756,16.68
7190,"1556 Mendez Plain
Jamesburgh, ND 61212",31236,Clay,27.07736837,40606800,129919857,1169001291,17.15
7191,"PSC 2752, Box 4570
APO AP 19995",30881,Clay,16.12250345,40145300,134913064,1230074976,16.95
7192,"6588 Glover Trail Apt. 588
North Carolshire, OH 92889",31146,Loam,74.9486689,40489800,95706271,1443753093,17.1
7193,"37844 Johnson Branch
South Brettton, VT 48924",30576,Silt,24.85142156,39748800,85204661,1131176202,16.79
7194,"154 Justin Well Apt. 506
South Jasmineville, DC 08069",30875,Loam,60.30931825,40137500,93897963,1457530242,16.95
7195,"PSC 5839, Box 1454
APO AA 20638",30874,Silt,44.11284208,40136200,94554980,1573395138,16.95
7196,"PSC 0568, Box 3588
APO AA 43606",31023,Silt,64.94212363,40329900,151890346,1446316890,17.03
7197,"64588 Heather Stravenue
South Richard, MI 32334",31178,Loam,72.65031439,40531400,128301060,1740185636,17.12
7198,"7458 April Prairie Suite 029
Port Ryan, AR 10749",30667,Sand,99.6587866,39867100,93259728,1502065046,16.84
7199,"301 Ray Glen Apt. 837
Jodiview, IN 75784",30790,Sand,78.79379808,40027000,78165316,1683741953,16.9
7200,"997 Valentine Meadow
Kyletown, NJ 46557",30905,Silt,75.27371262,40176500,79188415,1085825781,16.97
7201,"6708 Mark Well Apt. 610
Port Erikville, LA 89427",30932,Loam,36.91809431,40211600,102206595,940783036.8,16.98
7202,"0492 Steven Junctions
Jacquelinetown, KS 19305",31092,Silt,74.14886093,40419600,117625899,874138749,17.07
7203,"8074 Jacqueline Lock Apt. 792
Summersmouth, SD 16537",31025,Sand,44.80041296,40332500,81116580,1494134974,17.03
7204,"49058 Crystal Forges
Lake Garyland, ID 31871",30856,Sand,77.04845284,40112800,134589884,1586556634,16.94
7205,"9308 Dixon Throughway Suite 793
East Dawn, MA 27939",30831,Loam,20.26704563,40080300,84694587,952787530.8,16.93
7206,"05133 Michelle Ports
Davidhaven, IN 46418",30842,Loam,46.92567379,40094600,94732871,1180198688,16.93
7207,"5577 Stephenson Curve
Jonesfort, NM 49146",30869,Silt,22.55075693,40129700,97262122,1519814925,16.95
7208,"829 Hunter Key Apt. 824
North Williamfurt, IN 04640",30694,Loam,23.3663345,39902200,73448943,1334181042,16.85
7209,"PSC 7992, Box 0293
APO AA 75363",30616,Silt,74.05799427,39800800,81537084,1198186962,16.81
7210,"1142 Morgan Run
Lesliemouth, ME 47411",30779,Clay,10.68303801,40012700,101128756,1397198741,16.9
7211,"1950 Elizabeth Ways
Arnoldborough, DE 61203",30918,Silt,50.68082965,40193400,93106764,1261782484,16.97
7212,"553 George Summit
New John, IL 78087",30897,Clay,37.61934894,40166100,152031871,1189572219,16.96
7213,"67599 Logan Crest Apt. 698
East Jason, NM 52063",30504,Silt,86.88100949,39655200,107848998,1616375009,16.75
7214,"92267 Scott Meadow Suite 581
Port Donnastad, MO 24785",31045,Loam,81.17310863,40358500,79107254,954417925,17.04
7215,"87144 Richard Estates
Whiteton, VT 72141",30921,Silt,60.90093946,40197300,123873467,1449165894,16.98
7216,"50972 Ellis Fort Apt. 561
North Kristin, OK 96548",30915,Clay,72.44058689,40189500,151643759,1238066054,16.97
7217,"602 Miller Plaza Apt. 112
Port Sonyaport, HI 07668",30975,Sand,31.40463622,40267500,106748855,1541675534,17.01
7218,"0683 Joseph Plain Suite 281
Douglasfurt, RI 65361",30378,Loam,31.26972807,39491400,116718593,1475263895,16.68
7219,"03093 Monique Throughway Suite 514
Kristenport, NH 71267",30889,Loam,67.47528255,40155700,157678448,1611606417,16.96
7220,"65786 Orr Ridges
Orrmouth, IN 30262",30861,Silt,40.38505992,40119300,112578265,1677738325,16.94
7221,"92057 Sandra Plains
New Katrina, MI 84802",30776,Loam,59.81697718,40008800,98657443,1591905255,16.9
7222,"21083 Martinez Village
Jayport, NE 50130",30920,Clay,73.59346235,40196000,103481267,1281154674,16.98
7223,"USS Hebert
FPO AA 69550",30900,Clay,73.07678355,40170000,75771793,1022233705,16.96
7224,"09366 Lam Union Apt. 023
North Carriechester, RI 16310",30580,Sand,68.55789303,39754000,120302516,1258565391,16.79
7225,"1379 Donna Mountain
Ryanchester, NY 63720",30767,Clay,58.8077765,39997100,102832110,1694878274,16.89
7226,"61117 Daniel Falls Apt. 901
Griffinfurt, ME 34730",30831,Clay,66.30031298,40080300,129844202,1834104302,16.93
7227,"30519 Maldonado Points
Port Rebekah, OR 64970",30698,Loam,69.21930943,39907400,133315695,1086321110,16.85
7228,"326 George Cove
North Sarah, VT 18178",30822,Sand,10.71671117,40068600,81842760,1340600065,16.92
7229,"33989 Turner Flats
Smithmouth, NE 44140",31109,Clay,90.19485602,40441700,113842524,845400852,17.08
7230,"12328 Wagner Hills
New Michael, VA 75755",31041,Clay,99.73519859,40353300,96149341,1707549397,17.04
7231,"USNV Warner
FPO AE 44915",30688,Clay,83.99195374,39894400,148401400,871036411,16.85
7232,"4130 Williams Rapid
Jorgeport, MI 14570",30901,Loam,95.3394022,40171300,99631657,1670146536,16.96
7233,"9554 Wood Freeway Apt. 423
New Sharon, AK 22379",30728,Clay,42.17382858,39946400,150627970,1859692107,16.87
7234,"6601 Jamie Crossroad
Port Robert, IA 26564",30700,Silt,8.35377774,39910000,88435872,1500048415,16.85
7235,"3032 Mendez Flats Apt. 009
Teresachester, MA 93055",30977,Clay,7.056949248,40270100,91006664,1631091521,17.01
7236,"097 Sarah Creek
Lake Sharon, GA 02817",30839,Clay,98.79958172,40090700,129166226,1020255470,16.93
7237,"80834 Michelle Fields Apt. 666
Port Russellborough, MO 91893",31000,Silt,86.43886345,40300000,74654632,1193967400,17.02
7238,"3613 Hill Shoal
South Jessica, MD 20617",30592,Clay,62.77742664,39769600,111062289,960155568.8,16.8
7239,"6854 Daniel Corners Suite 528
Lake Jacquelineshire, CA 38831",30881,Clay,52.43503205,40145300,80297198,994943845,16.95
7240,"07951 Freeman Fords Apt. 642
East Teresaton, UT 96132",30823,Loam,87.26067188,40069900,94634227,1081861264,16.92
7241,"824 Wilson Glen Suite 858
Carsonland, PA 24683",31136,Sand,98.68204271,40476800,91162530,1845989333,17.09
7242,"2120 Dickson Corners Suite 457
Port Timothyberg, MT 35922",30922,Loam,9.659203723,40198600,82000072,985522548,16.98
7243,"468 Haynes Lock Suite 889
Port Katie, ND 93097",30940,Sand,65.06107874,40222000,123109548,1224949634,16.99
7244,"947 Paul Flat
Port Deniseberg, UT 55480",30863,Loam,89.50520153,40121900,125604182,1239851571,16.94
7245,"8961 Jefferson Brooks
Smithside, WI 17638",30669,Silt,58.09958909,39869700,84266031,1616014036,16.84
7246,"6527 James Motorway Suite 727
Emilystad, KY 28268",30534,Silt,76.10858916,39694200,135770505,1366991308,16.76
7247,"767 Stephen Turnpike Apt. 202
New Michael, NC 08927",30880,Silt,76.78609959,40144000,99816354,1328031956,16.95
7248,"18311 Julie Cliffs
South Deborah, RI 14194",30426,Clay,36.94959619,39553800,104760626,1060608556,16.7
7249,"53094 Deleon Port Suite 421
Mayland, LA 56635",30760,Sand,60.79113219,39988000,95535832,937320893.2,16.89
7250,"5617 Morton Port Suite 808
New Karenport, SD 89507",31017,Clay,56.57653113,40322100,134588191,1671638622,17.03
7251,"066 Newman Port Apt. 016
North Pennyfort, ID 06282",30825,Sand,64.08241064,40072500,154676488,939650956.6,16.92
7252,"20852 Kim Glen Suite 025
Port Alexandrafurt, MD 69765",30873,Loam,15.66541345,40134900,142492637,1077871814,16.95
7253,"50159 Robert Vista Suite 998
Tuckerland, AZ 95376",30975,Loam,45.18018693,40267500,145503779,1715920824,17.01
7254,"60247 Daryl Hill
Jessetown, ME 05154",30785,Sand,63.5655042,40020500,85294077,1811099966,16.9
7255,"72670 Graves Junction Suite 984
North Evanhaven, AZ 80122",31060,Loam,55.23847596,40378000,90884229,1313226106,17.05
7256,"961 Andrew Brooks Suite 526
Matthewchester, UT 19143",30651,Clay,64.63693757,39846300,124960271,1026810819,16.83
7257,"37958 Castro Springs Apt. 114
Bryantfort, NE 98978",30688,Sand,70.65437015,39894400,150622014,1854266231,16.85
7258,"2883 Grant Mission
Vegafort, GA 46101",30950,Loam,97.73874743,40235000,111468548,1520858753,16.99
7259,"902 Peck Greens
East April, MO 90700",30810,Clay,19.43857107,40053000,135182139,1340247103,16.91
7260,"618 Kyle Via Suite 950
South Jessehaven, TX 84736",31099,Clay,50.35395778,40428700,128153156,1046357802,17.07
7261,"6979 Richardson Circles
Laurenshire, KY 93783",30820,Silt,78.33090484,40066000,144580804,1838170346,16.92
7262,"USNV Cox
FPO AE 69082",30573,Loam,15.28229682,39744900,151871623,960768980,16.78
7263,"34567 Clark Ramp Suite 345
East Jessica, VT 06943",30589,Clay,79.58933665,39765700,143252004,1455796373,16.79
7264,"3108 James Harbor Apt. 670
Larrymouth, VT 98805",30720,Clay,27.24741513,39936000,151106692,1636840528,16.87
7265,"89677 Brooke Falls Apt. 338
West Abigail, AR 84206",30631,Loam,53.0930743,39820300,98920709,1284358020,16.82
7266,"14098 Banks Plains
South Glennton, OH 66094",30650,Silt,12.06572077,39845000,113454565,1471160823,16.83
7267,"62753 White Junction Apt. 661
Carolhaven, DE 90970",30630,Loam,56.10410617,39819000,154677992,1400840115,16.82
7268,"980 Laura Junctions Apt. 288
Port Nicholasborough, VT 76618",30584,Silt,70.30355733,39759200,115768212,1140388556,16.79
7269,"2717 Juan Vista Suite 151
Ballmouth, IA 06959",30849,Sand,98.81406112,40103700,136091811,1767976123,16.94
7270,"0083 Katherine Knoll
Aliciaborough, NJ 65492",30874,Sand,18.9752656,40136200,81422463,1514997268,16.95
7271,"5630 Lydia Spur
Martinbury, TN 51703",31015,Sand,53.24026906,40319500,109002384,951175096.2,17.03
7272,"62108 Lopez Ridges Suite 637
Port Lisatown, FL 58262",30848,Sand,31.46164944,40102400,129826091,1554433930,16.94
7273,"26470 Browning Lane
Nguyenchester, AL 72147",30909,Silt,60.42711001,40181700,86703896,1531619079,16.97
7274,"8517 Robert Rest
Hicksburgh, AL 33254",30998,Clay,32.79167668,40297400,76456067,955407496.6,17.02
7275,"012 Tina Parkways
North Joseton, WV 15917",30658,Silt,39.40170411,39855400,116042091,947553652.6,16.83
7276,"187 Nicholas Vista Suite 361
Port Elizabeth, ND 25577",30955,Clay,74.63805584,40241500,91644099,1609547695,16.99
7277,"75288 Bean Road Apt. 764
Harrisbury, WY 01381",30626,Silt,8.867073012,39813800,148300253,1256191632,16.81
7278,"165 Montgomery Rapid
Moonview, AR 92684",30753,Loam,7.76080606,39978900,101155726,1854134802,16.88
7279,"PSC 3954, Box 5430
APO AP 11782",30729,Sand,98.77315586,39947700,87689284,1341790213,16.87
7280,"7978 Nguyen Manor
Kevinbury, DE 73933",31189,Loam,20.58103663,40545700,80296838,1394555140,17.12
7281,"5758 Bryant Parkway
Maynardfort, NM 08674",30369,Silt,68.51349846,39479700,86663953,1796426277,16.67
7282,"450 Mitchell Point
South Troy, GA 73994",30667,Clay,58.80709624,39867100,95767618,1048816698,16.84
7283,"13039 Jones Drives
Port Tiffany, MT 11817",31016,Sand,65.6515825,40320800,117464142,1037629696,17.03
7284,"69362 Wilson Trail Apt. 588
Georgefort, VA 06320",30828,Loam,9.727800734,40076400,107488813,1470988578,16.92
7285,"6717 Kimberly Flats
New Teresaberg, DE 47982",30675,Sand,80.39381224,39877500,156187966,1496028638,16.84
7286,"5252 Brandon River Suite 519
Williamland, ID 66721",31121,Clay,23.07094202,40457300,129072689,1055684144,17.09
7287,"749 Ana Vista
West Kimberly, OR 49892",30818,Loam,81.85559878,40063400,136943557,1088892377,16.92
7288,"87686 Ward Run
Cabreraberg, SD 13161",30864,Clay,93.0566588,40123200,108374513,1291560587,16.94
7289,"Unit 9007 Box 0035
DPO AE 69209",30724,Loam,16.77000752,39941200,87935493,1787341209,16.87
7290,"01967 Williams Hill Suite 101
Mooreville, PA 87594",30809,Silt,67.96373498,40051700,140078647,1206839454,16.91
7291,"3624 April Stravenue Suite 952
New Joseph, CA 73627",31050,Loam,23.20167546,40365000,101004140,1109199316,17.05
7292,"385 Mary Mission Apt. 849
Lopezport, NV 63257",31132,Sand,66.13245441,40471600,75460158,1024232295,17.09
7293,"192 Fred Divide Suite 676
Port James, TX 69478",30930,Clay,31.06592802,40209000,78338791,1440775540,16.98
7294,"0912 Jennifer Dale
Hicksfort, TX 06461",30858,Silt,71.61729589,40115400,127819577,1788043168,16.94
7295,"977 Jason Square Suite 263
Katelynview, MI 38261",30626,Clay,64.20821123,39813800,91618331,1586318380,16.81
7296,"4579 Brenda Rapids Suite 917
Andersonhaven, CO 53267",30921,Silt,88.55814941,40197300,109338243,1733913252,16.98
7297,"5558 Francis Station Suite 399
East Russellmouth, WI 85902",31041,Silt,26.32181525,40353300,155154470,1043596956,17.04
7298,"1242 Jones Fords Suite 616
Port Ashleybury, ID 27003",30725,Sand,96.0042388,39942500,130474471,1494572330,16.87
7299,"0956 Johnson Stream
Steventown, NJ 92610",31129,Loam,10.50118868,40467700,73296614,1573127809,17.09
7300,"1068 Timothy Dale
Mcintyrehaven, WY 60283",30959,Silt,70.20884942,40246700,93272122,1275053637,17
7301,"56685 Parker Point
Murphyhaven, MD 97552",30801,Loam,81.64510355,40041300,93534847,1294962963,16.91
7302,"USNS Stark
FPO AA 16046",30648,Silt,38.81002185,39842400,106950823,967529766.4,16.83
7303,"49481 Carpenter Spurs
East Colleen, MT 28150",30764,Clay,74.58972512,39993200,76758871,1688071644,16.89
7304,"71736 Eric Station Suite 574
West Brandyhaven, PA 53972",30827,Clay,80.55525648,40075100,97233923,1660258324,16.92
7305,"36651 Conley Square
Campbellmouth, AL 33799",30956,Sand,41.59384898,40242800,114051482,849766745.8,16.99
7306,"44011 Glenn Streets Apt. 255
New Maryberg, LA 07440",31007,Clay,58.05913116,40309100,112113641,1013651801,17.02
7307,"17922 Pierce Ville
West Rachaeltown, SC 07058",30934,Loam,31.72165723,40214200,107959538,1793044432,16.98
7308,"28988 Scott Stravenue Apt. 294
Olsonton, HI 59146",30938,Loam,34.43592958,40219400,139499852,1759351857,16.98
7309,"85467 Garrett Ford
Staceyton, IL 52659",30736,Sand,57.9924233,39956800,127008551,1552798969,16.87
7310,"27396 Austin Locks
New Michaelburgh, CA 64808",31052,Clay,50.44083911,40367600,80616412,1216152380,17.05
7311,"8410 Callahan Cove Apt. 753
Caitlinbury, MS 40831",30922,Sand,11.89185039,40198600,79448868,888897964.8,16.98
7312,"6120 Richard Parkways Apt. 224
Port Shannonbury, TN 80821",30671,Loam,60.13375089,39872300,106451712,1675001834,16.84
7313,"4727 Jennifer Keys
South Cameron, LA 51522",30539,Sand,58.71553244,39700700,146253769,932939588.6,16.77
7314,"355 Lopez Fork
Shellyside, WV 81131",30863,Silt,33.44597729,40121900,86113213,1833284568,16.94
7315,"094 Shannon Fields
North Thomastown, WI 92152",30941,Loam,42.58437733,40223300,114803260,1607935933,16.99
7316,"43680 Erica Hills
Hallmouth, WV 11958",30867,Clay,90.09587485,40127100,120882223,1579582019,16.95
7317,"USNV Merritt
FPO AA 95423",30884,Loam,80.29955823,40149200,87821016,1560655610,16.96
7318,"30974 Turner Views Apt. 956
Phillipstown, NY 03111",31048,Loam,64.40524077,40362400,76407048,1342425832,17.05
7319,"091 Hill Harbor Apt. 539
North Alexander, WY 08492",30552,Clay,58.40311142,39717600,106344560,1641325413,16.77
7320,"445 Harrell Pass
Sextontown, NJ 25837",31096,Clay,94.23212902,40424800,82628520,1294123747,17.07
7321,"952 Anita Square
South Heather, DC 48057",30788,Clay,58.9625496,40024400,135781457,1029912850,16.9
7322,"34921 Kimberly Station
Leebury, MI 08130",30919,Clay,62.71237195,40194700,139548882,1538134425,16.97
7323,"071 Cohen Terrace Apt. 449
Port Amanda, MO 52321",30924,Sand,89.53748436,40201200,96336187,1333853970,16.98
7324,"89566 Jacqueline Mountains
South Dana, FL 11697",31037,Silt,26.56775217,40348100,123427487,1007369280,17.04
7325,"Unit 7759 Box 0154
DPO AE 85143",30905,Loam,44.46251224,40176500,84966197,1859100278,16.97
7326,"5355 Veronica Forest
Richardtown, CA 83046",31086,Sand,68.8668598,40411800,140465268,1281950714,17.07
7327,"3260 Johnson Creek Apt. 354
Port Shirley, NE 59488",30861,Loam,24.78857165,40119300,154883913,1449935231,16.94
7328,"63008 Ross Centers
Annetteland, WV 52603",30849,Clay,42.37807617,40103700,147012970,1138090683,16.94
7329,"1688 Rachel Mill Suite 143
East Angela, AK 83311",30461,Loam,8.197044066,39599300,96733527,1295018199,16.72
7330,"644 Smith Court Suite 695
Harrisonfort, AL 70324",31121,Silt,93.82720634,40457300,98801235,1216837240,17.09
7331,"33508 Gregory Glen Suite 997
West Andrewview, AL 46022",30756,Clay,89.38723646,39982800,112368207,1368472243,16.89
7332,"212 Jack Square
Carsonburgh, KY 18013",31017,Clay,43.15259905,40322100,128354873,1623241665,17.03
7333,"4964 Derek Port
Cartertown, FL 17889",31013,Sand,53.54689476,40316900,82297478,1208213092,17.03
7334,"2776 Campbell Forest
Sierrastad, MS 46977",30639,Loam,32.50783088,39830700,72421839,1157064139,16.82
7335,"1755 Randy Turnpike Suite 963
Erictown, CO 33235",30912,Clay,78.50749342,40185600,89279019,1676633220,16.97
7336,"379 David Prairie
Gardnermouth, WY 32097",30737,Sand,89.47287285,39958100,135867573,1725172272,16.87
7337,"6531 David Overpass
Ashleymouth, HI 12088",30972,Clay,90.00920135,40263600,130815820,1401640037,17
7338,"43043 Tanya Mountains
Morganmouth, HI 24067",30988,Loam,38.4545202,40284400,155722013,1464724961,17.01
7339,"9495 Calvin Square
Port Gabriel, ID 39466",30768,Silt,70.88471166,39998400,91640933,1151895090,16.89
7340,"974 Cooper Roads
Cynthiafurt, WV 41165",30821,Silt,54.11176209,40067300,153351849,1633746946,16.92
7341,"173 Elizabeth Inlet Apt. 394
New Roberta, NM 05279",30805,Silt,52.88498124,40046500,153123522,1280354068,16.91
7342,"336 Tran Greens Suite 584
Jonesstad, AR 24277",30585,Sand,49.42813246,39760500,73729748,1452700490,16.79
7343,"Unit 8840 Box 6838
DPO AE 52747",30993,Clay,21.0012006,40290900,122025154,1089137262,17.02
7344,"0933 Keller Lodge
Riverstown, MO 76154",30720,Loam,70.05071873,39936000,98376707,1790539599,16.87
7345,"491 Michelle Drive Suite 900
Garciaborough, VT 55041",30696,Clay,61.16237184,39904800,109197457,1353759236,16.85
7346,"29839 Robert Viaduct Suite 111
Williamsville, KS 97036",31223,Loam,78.22595995,40589900,130387318,1437375169,17.14
7347,"95629 Campbell Trail
Carrilloside, AZ 03523",30856,Loam,9.134187634,40112800,121310459,1359401560,16.94
7348,"PSC 1438, Box 1066
APO AE 37728",30869,Clay,44.62853072,40129700,150508530,1156534614,16.95
7349,"437 Julie Turnpike
East Jonathan, SD 83627",30847,Silt,7.164688499,40101100,97285033,1078279068,16.94
7350,"29671 Christine Ranch Apt. 055
Savannahshire, UT 86973",31003,Loam,25.93274993,40303900,103447275,1727525758,17.02
7351,"6607 Johnson Plaza
South Tommyland, CA 45270",30809,Loam,57.68122753,40051700,132384309,1253064385,16.91
7352,"255 Lisa Manors Apt. 698
Marystad, AL 41192",30687,Silt,90.76921828,39893100,153262193,1321949127,16.85
7353,"539 Lisa Shoal
Joeberg, MN 83146",30919,Clay,78.09031051,40194700,116717181,1166092496,16.97
7354,"3837 Morgan Camp Apt. 687
Port Danielle, NV 90741",30898,Loam,11.69457439,40167400,86540635,948717486.6,16.96
7355,"171 Hogan Wells Suite 633
Johnsonfort, AK 82239",31083,Sand,52.46852232,40407900,126440988,1212866446,17.06
7356,"68672 Eugene Overpass Apt. 370
Port Joshua, DE 23963",30669,Sand,60.362356,39869700,152264472,1292741082,16.84
7357,"1537 Russell Landing
Hollyport, MS 28436",30876,Loam,83.65660679,40138800,141610875,1240372729,16.95
7358,"934 Roberta Meadow Apt. 694
New Hectorfurt, CT 71932",30620,Loam,70.84023189,39806000,81646175,1092389661,16.81
7359,"USNS Garrison
FPO AE 60885",30788,Sand,45.76821343,40024400,84115825,1134549362,16.9
7360,"7879 Curtis Mission
Maryview, WI 52606",30934,Sand,77.30279562,40214200,80996790,1672151143,16.98
7361,"USNS Jones
FPO AE 33183",30693,Loam,17.61226386,39900900,124412498,1659604640,16.85
7362,"0132 Anna Falls Apt. 128
Richardland, HI 89104",30638,Silt,29.87826479,39829400,140232073,1848733966,16.82
7363,"24709 Debra Trafficway Suite 294
Debrashire, AR 56010",30788,Clay,12.0180536,40024400,75296866,1860880320,16.9
7364,"USS Taylor
FPO AP 85226",30902,Clay,58.52748647,40172600,105183296,1493360186,16.97
7365,"PSC 2417, Box 1891
APO AP 92170",30796,Sand,76.63830713,40034800,109074835,850949731.2,16.91
7366,"0841 Brittany Burgs Apt. 528
Murphyton, NM 58830",30895,Loam,85.34280078,40163500,143411921,1347490557,16.96
7367,"330 White Rapid
New Tiffanyview, NH 03624",30850,Loam,52.77018713,40105000,150969097,1137937095,16.94
7368,"56876 Judith Run Suite 055
Lauraton, IA 82658",31168,Loam,85.80930302,40518400,87729813,922975940,17.11
7369,"38320 Holmes Rue
Johnland, MA 46303",30879,Silt,50.50334036,40142700,99343785,1022370019,16.95
7370,"87704 Amy Locks Apt. 436
West Candice, OK 35380",30998,Loam,12.35656515,40297400,75427777,1164758530,17.02
7371,"120 David Common Suite 114
New Alexandramouth, DE 03638",30782,Silt,12.92875643,40016600,142448404,1758383856,16.9
7372,"2270 Stephen Points Apt. 422
South Seanhaven, CO 99766",30843,Silt,65.06264402,40095900,129914427,926749591.8,16.93
7373,"0327 Bishop Summit Suite 989
West Sharon, MT 25013",30908,Loam,14.36284696,40180400,139543630,978869873.2,16.97
7374,"8166 Mark Lane Apt. 853
New Sharon, OH 58894",30733,Silt,28.18259349,39952900,123955312,1229652064,16.87
7375,"474 Evans Pass Apt. 155
Beltranstad, KS 14570",30906,Clay,48.21575347,40177800,125593895,1786066030,16.97
7376,"29917 Lisa Causeway Apt. 054
Lake Sarah, NH 49025",30773,Clay,29.89169592,40004900,144126874,1515573557,16.89
7377,"41345 Price Trafficway Apt. 472
West Natasha, OR 94829",30612,Sand,80.36278984,39795600,157259614,1099712234,16.81
7378,"81896 Angie Lake
Lake Vanessaville, OK 50905",30430,Loam,98.22776855,39559000,118019836,949731330.8,16.71
7379,"PSC 7231, Box 2788
APO AP 37548",30963,Clay,41.99271939,40251900,124785338,929395753.6,17
7380,"517 Hart Route Suite 823
Scotttown, SC 65328",30842,Clay,32.82833274,40094600,131160235,1723431453,16.93
7381,"9014 Michele Mountains Apt. 142
North Christopherland, SC 59837",30866,Silt,78.14263703,40125800,95032478,1059839904,16.95
7382,"2268 Allen Center Suite 365
North Victoria, GA 57872",30847,Clay,18.90483527,40101100,119788259,1159719269,16.94
7383,"1788 Sarah Drive Apt. 437
Soniaview, MN 30866",30715,Sand,6.18446889,39929500,139914439,952031398.6,16.86
7384,"977 Mark Run
North Laurenfurt, VA 91448",30829,Clay,31.90304256,40077700,139635183,1644964864,16.93
7385,"5731 Thomas River Suite 247
Prattshire, WA 95245",30814,Clay,56.60080739,40058200,89499423,1243774410,16.92
7386,"PSC 2197, Box 6474
APO AA 95552",30502,Clay,47.32221681,39652600,104386125,990315082.6,16.75
7387,"USNS Velasquez
FPO AA 25669",30698,Sand,39.5176697,39907400,139534346,1563305831,16.85
7388,"42496 Byrd Mountains Suite 173
Jessicastad, CO 86789",31208,Sand,62.48416619,40570400,71858264,1731916043,17.13
